PANID	WEEK	UNITS	OUTLET	DOLLARS	IRI_KEY	COLUPC
1122184	1141	1	GR	2.99	652159	13700031513
1123513	1158	1	GR	2.99	652159	13700031513
1124693	1152	1	GR	2.99	652159	13700031513
1124693	1158	1	GR	2.99	652159	13700031513
1127696	1143	2	GR	5.98	652159	13700031513
1129452	1161	1	GR	2.99	652159	13700031513
1129676	1122	1	GR	2.99	652159	13700031513
1129676	1151	1	GR	2.99	652159	13700031513
1129841	1156	1	GR	2.99	652159	13700031513
1131094	1135	1	GR	2.99	652159	13700031513
1132555	1150	1	GR	2.99	652159	13700031513
1133009	1136	1	GR	2.99	652159	13700031513
1133009	1157	1	GR	2.99	652159	13700031513
1133348	1154	1	GR	2.99	652159	13700031513
1134148	1125	1	GR	2.99	652159	13700031513
1134601	1125	1	GR	2.99	652159	13700031513
1134601	1147	1	GR	2.99	652159	13700031513
1137653	1158	1	GR	2.99	652159	13700031513
1137737	1144	1	GR	2.99	652159	13700031513
1140210	1143	1	GR	2.99	652159	13700031513
1140699	1154	1	GR	2.99	652159	13700031513
1143396	1158	1	GR	2.99	652159	13700031513
1143719	1157	1	GR	2.99	652159	13700031513
1144931	1150	1	GR	2.99	652159	13700031513
1145573	1152	1	GR	2.99	652159	13700031513
1151811	1157	1	GR	2.99	652159	13700031513
1180018	1141	1	GR	2.99	652159	13700031513
1183897	1154	1	GR	2.99	652159	13700031513
1187567	1120	1	GR	2.99	652159	13700031513
1187567	1137	1	GR	2.99	652159	13700031513
1193706	1120	1	GR	2.99	652159	13700031513
1195024	1131	1	GR	2.99	652159	13700031513
1195024	1159	1	GR	2.99	652159	13700031513
1199166	1161	1	GR	2.99	652159	13700031513
1202325	1121	1	GR	2.99	652159	13700031513
1202689	1151	1	GR	2.99	652159	13700031513
1204354	1135	1	GR	2.99	652159	13700031513
1204636	1154	1	GR	2.99	652159	13700031513
1206805	1133	1	GR	2.99	652159	13700031513
1206805	1133	1	GR	2.99	652159	13700031513
1206805	1137	1	GR	2.99	652159	13700031513
1206805	1143	1	GR	2.99	652159	13700031513
1206805	1150	1	GR	2.99	652159	13700031513
1206805	1152	1	GR	2.99	652159	13700031513
1206805	1156	1	GR	2.99	652159	13700031513
1208132	1149	1	GR	2.99	652159	13700031513
1213173	1131	1	GR	2.99	652159	13700031513
1214213	1133	1	GR	2.99	652159	13700031513
1214981	1158	1	GR	2.99	652159	13700031513
1215855	1139	1	GR	2.99	652159	13700031513
1215954	1156	1	GR	2.99	652159	13700031513
1218255	1131	1	GR	2.99	652159	13700031513
1218255	1152	1	GR	2.99	652159	13700031513
1218255	1158	1	GR	2.99	652159	13700031513
1220236	1149	1	GR	2.99	652159	13700031513
1224048	1151	1	GR	2.99	652159	13700031513
1228510	1158	1	GR	2.99	652159	13700031513
1228627	1136	1	GR	2.99	652159	13700031513
1307785	1149	1	GR	2.99	652159	13700031513
1308551	1121	1	GR	2.99	652159	13700031513
1310615	1150	1	GR	2.99	652159	13700031513
1312959	1154	1	GR	2.99	652159	13700031513
1314286	1127	1	GR	2.99	652159	13700031513
1317826	1149	1	GR	2.99	652159	13700031513
1318816	1157	1	GR	2.99	652159	13700031513
1400382	1160	1	GR	2.99	652159	13700031513
1401539	1127	1	GR	2.99	652159	13700031513
1401539	1159	1	GR	2.99	652159	13700031513
1404608	1130	1	GR	2.99	652159	13700031513
1101626	1147	1	GR	2.99	248128	13700031513
1107649	1146	1	GR	2.99	248128	13700031513
1107649	1150	1	GR	2.99	248128	13700031513
1113894	1151	1	GR	2.99	248128	13700031513
1120964	1122	1	GR	2.99	248128	13700031513
1120964	1145	1	GR	2.99	248128	13700031513
1126847	1131	1	GR	2.99	248128	13700031513
1129486	1118	1	GR	2.99	248128	13700031513
1129486	1130	1	GR	2.99	248128	13700031513
1129486	1151	1	GR	2.99	248128	13700031513
1137463	1153	1	GR	2.99	248128	13700031513
1148494	1153	1	GR	2.99	248128	13700031513
1180802	1141	1	GR	2.99	248128	13700031513
1185587	1130	1	GR	2.99	248128	13700031513
1202689	1135	1	GR	2.99	248128	13700031513
1203372	1159	1	GR	2.99	248128	13700031513
1204941	1130	1	GR	2.99	248128	13700031513
1206805	1125	1	GR	2.99	248128	13700031513
1215954	1119	1	GR	2.99	248128	13700031513
1215954	1131	1	GR	2.99	248128	13700031513
1215954	1150	1	GR	2.99	248128	13700031513
1215954	1164	1	GR	2.99	248128	13700031513
1227249	1161	1	GR	2.99	248128	13700031513
1230805	1151	1	GR	2.99	248128	13700031513
1244012	1139	1	GR	2.99	248128	13700031513
1246470	1135	1	GR	2.99	248128	13700031513
1247908	1117	1	GR	2.99	248128	13700031513
1247908	1118	1	GR	2.99	248128	13700031513
1304303	1151	1	GR	2.99	248128	13700031513
1308551	1151	1	GR	2.99	248128	13700031513
1310987	1150	1	GR	2.99	248128	13700031513
1315846	1150	1	GR	2.99	248128	13700031513
1317107	1117	1	GR	2.99	248128	13700031513
1403261	1160	1	GR	2.99	248128	13700031513
1804187	1150	1	GR	2.99	248128	13700031513
1815001	1150	1	GR	2.99	248128	13700031513
3130526	1143	1	GR	2.85	257871	13700031513
3131938	1126	1	GR	2.59	257871	13700031513
3308593	1146	1	GR	2.85	257871	13700031513
3314823	1163	1	GR	2.85	257871	13700031513
3322560	1159	1	GR	2.85	257871	13700031513
3350322	1134	1	GR	2.69	257871	13700031513
3355677	1142	1	GR	2.48	257871	13700031513
3356980	1147	1	GR	2.85	257871	13700031513
3369710	1149	1	GR	2.85	257871	13700031513
3370262	1164	1	GR	2.85	257871	13700031513
3370650	1143	1	GR	2.85	257871	13700031513
3393728	1147	1	GR	2.85	257871	13700031513
3812776	1121	1	GR	2.59	257871	13700031513
3821496	1115	1	GR	2.59	257871	13700031513
3826016	1150	1	GR	2.85	257871	13700031513
3841635	1127	1	GR	2.69	257871	13700031513
1104414	1164	1	GR	2.99	248128	13700031515
1115972	1159	1	GR	2.99	248128	13700031515
1120964	1128	1	GR	2.99	248128	13700031515
1120964	1162	1	GR	2.99	248128	13700031515
1129486	1145	1	GR	2.99	248128	13700031515
1129486	1151	1	GR	2.99	248128	13700031515
1142026	1155	1	GR	2.99	248128	13700031515
1144972	1153	1	GR	2.99	248128	13700031515
1145805	1132	1	GR	2.99	248128	13700031515
1185587	1119	1	GR	2.99	248128	13700031515
1185587	1129	1	GR	2.99	248128	13700031515
1185587	1147	1	GR	2.99	248128	13700031515
1199174	1163	1	GR	2.99	248128	13700031515
1200717	1150	1	GR	2.99	248128	13700031515
1201319	1151	1	GR	2.99	248128	13700031515
1202689	1153	1	GR	2.99	248128	13700031515
1204750	1150	1	GR	2.99	248128	13700031515
1205088	1154	1	GR	2.99	248128	13700031515
1212100	1137	1	GR	2.99	248128	13700031515
1212100	1154	1	GR	2.99	248128	13700031515
1219014	1139	1	GR	2.99	248128	13700031515
1222729	1163	1	GR	2.99	248128	13700031515
1245647	1160	1	GR	2.99	248128	13700031515
1310466	1132	1	GR	2.99	248128	13700031515
1310987	1133	1	GR	2.99	248128	13700031515
1312116	1154	1	GR	2.99	248128	13700031515
1313965	1157	1	GR	2.99	248128	13700031515
1325712	1162	1	GR	2.99	248128	13700031515
1405241	1131	1	GR	2.99	248128	13700031515
1809806	1131	1	GR	2.99	248128	13700031515
3117754	1120	1	GR	3.13	257006	13700031515
3302307	1148	1	GR	3.15	257006	13700031515
3329417	1123	1	GR	3.13	257006	13700031515
3343715	1160	1	GR	3.15	257006	13700031515
3370122	1154	1	GR	3.15	257006	13700031515
3395103	1128	1	GR	3.15	257006	13700031515
3133033	1146	1	GR	2.83	264075	13700031515
3133629	1141	1	GR	2.83	264075	13700031515
3360651	1143	1	GR	2.83	264075	13700031515
3394155	1149	1	GR	2.83	264075	13700031515
3819656	1125	1	GR	2.83	264075	13700031515
3819656	1150	1	GR	2.83	264075	13700031515
1206805	1138	2	GR	4.38	266596	13700031747
1246470	1154	1	GR	2.19	266596	13700031747
1305433	1160	1	GR	2.19	266596	13700031747
1800664	1159	1	GR	2.19	266596	13700031747
1117960	1143	1	GR	2.19	259111	13700031747
1128462	1163	1	GR	2.19	259111	13700031747
1142653	1122	1	GR	2.19	259111	13700031747
1151480	1162	1	GR	2.19	259111	13700031747
1206805	1119	1	GR	2.19	259111	13700031747
1206805	1160	2	GR	4.38	259111	13700031747
1243204	1141	1	GR	2.19	259111	13700031747
3135871	1141	1	GR	2.25	228037	13700031747
3300905	1122	1	GR	2.07	653776	13700031747
3304428	1125	1	GR	1.99	653776	13700031747
3304428	1163	1	GR	1.99	653776	13700031747
3304550	1126	1	GR	1.99	653776	13700031747
3304550	1140	1	GR	1.99	653776	13700031747
3304550	1150	1	GR	1.99	653776	13700031747
3311498	1133	1	GR	1.99	653776	13700031747
3311498	1140	1	GR	1.99	653776	13700031747
3311498	1153	1	GR	1.99	653776	13700031747
3324475	1115	1	GR	2.07	653776	13700031747
3358523	1146	1	GR	1.99	653776	13700031747
3398693	1135	1	GR	1.99	653776	13700031747
3830810	1147	1	GR	1.99	653776	13700031747
3830810	1153	1	GR	1.99	653776	13700031747
3830810	1163	1	GR	1.99	653776	13700031747
3841890	1161	1	GR	1.99	653776	13700031747
3842153	1141	1	GR	1.99	653776	13700031747
3313569	1162	2	GR	7.98	653776	13891912345
1223768	1116	1	GR	2.19	234140	14111900029
1100800	1122	1	GR	0.99	248128	14111900030
1109470	1122	1	GR	0.99	248128	14111900030
1115808	1122	1	GR	0.99	248128	14111900030
1117168	1117	1	GR	0.99	248128	14111900030
1119958	1118	1	GR	0.99	248128	14111900030
1120550	1117	1	GR	0.99	248128	14111900030
1120550	1122	1	GR	0.99	248128	14111900030
1120550	1123	1	GR	0.99	248128	14111900030
1120550	1134	1	GR	0.99	248128	14111900030
1123224	1122	1	GR	0.99	248128	14111900030
1124925	1122	1	GR	0.99	248128	14111900030
1130278	1120	1	GR	0.99	248128	14111900030
1130906	1123	1	GR	0.99	248128	14111900030
1130906	1123	1	GR	0.99	248128	14111900030
1131375	1122	1	GR	0.99	248128	14111900030
1133785	1122	1	GR	0.99	248128	14111900030
1137273	1122	1	GR	0.99	248128	14111900030
1138230	1122	3	GR	2.97	248128	14111900030
1146423	1136	1	GR	0.99	248128	14111900030
1183541	1127	1	GR	0.99	248128	14111900030
1232322	1117	1	GR	0.99	248128	14111900030
1307355	1131	1	GR	0.99	248128	14111900030
1310987	1122	1	GR	0.99	248128	14111900030
1312462	1122	1	GR	0.99	248128	14111900030
1314641	1122	1	GR	0.99	248128	14111900030
1319251	1122	3	GR	2.97	248128	14111900030
1807289	1122	5	GR	4.95	248128	14111900030
1815027	1140	1	GR	0.79	248128	14111900030
1815282	1122	2	GR	1.98	248128	14111900030
1117846	1125	1	GR	0.99	248128	14111900425
1120550	1118	2	GR	1.98	248128	14111900425
1120725	1134	1	GR	0.99	248128	14111900425
1131375	1122	1	GR	0.99	248128	14111900425
1138230	1122	1	GR	0.99	248128	14111900425
1180091	1136	1	GR	0.99	248128	14111900425
1180612	1118	2	GR	1.98	248128	14111900425
1204354	1117	2	GR	1.98	248128	14111900425
1219154	1122	2	GR	1.98	248128	14111900425
1227256	1122	5	GR	4.95	248128	14111900425
1227512	1118	2	GR	1.98	248128	14111900425
1302158	1123	2	GR	1.98	248128	14111900425
1302158	1123	4	GR	3.96	248128	14111900425
1310821	1122	1	GR	0.99	248128	14111900425
1312272	1136	1	GR	0.99	248128	14111900425
1314641	1122	1	GR	0.99	248128	14111900425
1320119	1116	1	GR	0.99	248128	14111900425
1320119	1118	1	GR	0.99	248128	14111900425
1326108	1134	1	GR	0.99	248128	14111900425
1326108	1136	1	GR	0.99	248128	14111900425
1400564	1118	2	GR	1.98	248128	14111900425
1402081	1117	2	GR	1.98	248128	14111900425
1806885	1122	1	GR	0.99	248128	14111900425
1807289	1117	5	GR	4.95	248128	14111900425
3136192	1139	1	GR	3.23	257871	14129412620
1110973	1120	1	GR	2.29	213290	14129440118
1113902	1123	1	GR	2.29	213290	14129440118
1120832	1120	1	GR	2.29	213290	14129440118
1181875	1128	1	GR	2.29	213290	14129440118
1205641	1123	1	GR	2.29	213290	14129440118
1242826	1116	1	GR	2.29	213290	14129440118
1307678	1123	1	GR	2.29	213290	14129440118
1311332	1116	1	GR	2.29	213290	14129440118
1402230	1124	1	GR	2.29	213290	14129440118
1408252	1124	1	GR	2.29	213290	14129440118
1408757	1115	1	GR	2.29	213290	14129440118
1809541	1120	1	GR	2.29	213290	14129440118
1141135	1121	1	GR	2.29	648764	14129440118
1230326	1127	1	GR	2.29	648764	14129440118
1115774	1140	1	GR	2.29	234140	14129440118
1185199	1141	1	GR	2.29	234140	14129440118
1216705	1156	1	GR	2.29	234140	14129440118
1312223	1120	1	GR	2.29	234140	14129440118
1103614	1115	1	GR	2.29	652159	14129440118
1108456	1156	1	GR	2.29	652159	14129440118
1108514	1163	1	GR	2.29	652159	14129440118
1113886	1133	1	GR	2.29	652159	14129440118
1116210	1162	1	GR	2.29	652159	14129440118
1122424	1120	1	GR	2.29	652159	14129440118
1126730	1124	1	GR	2.29	652159	14129440118
1128637	1156	1	GR	2.29	652159	14129440118
1128678	1159	1	GR	2.29	652159	14129440118
1130443	1156	1	GR	2.29	652159	14129440118
1132910	1143	1	GR	2.29	652159	14129440118
1133025	1136	1	GR	2.29	652159	14129440118
1133314	1145	1	GR	2.29	652159	14129440118
1133785	1159	1	GR	2.29	652159	14129440118
1134452	1133	1	GR	2.29	652159	14129440118
1134544	1120	1	GR	2.29	652159	14129440118
1134544	1132	1	GR	2.29	652159	14129440118
1134544	1160	1	GR	2.29	652159	14129440118
1137794	1125	1	GR	2.29	652159	14129440118
1138230	1154	1	GR	2.29	652159	14129440118
1138255	1129	1	GR	2.29	652159	14129440118
1141572	1120	1	GR	2.29	652159	14129440118
1141812	1145	1	GR	2.29	652159	14129440118
1142232	1128	1	GR	2.29	652159	14129440118
1143750	1129	1	GR	2.29	652159	14129440118
1144766	1127	1	GR	2.29	652159	14129440118
1144766	1129	3	GR	6.87	652159	14129440118
1144766	1133	2	GR	4.58	652159	14129440118
1147025	1139	1	GR	2.29	652159	14129440118
1148189	1148	1	GR	2.29	652159	14129440118
1150052	1151	1	GR	2.29	652159	14129440118
1150318	1162	1	GR	2.29	652159	14129440118
1183897	1125	1	GR	2.29	652159	14129440118
1196873	1138	1	GR	2.29	652159	14129440118
1199539	1115	1	GR	2.29	652159	14129440118
1205641	1155	1	GR	2.29	652159	14129440118
1213769	1164	1	GR	2.29	652159	14129440118
1219113	1157	1	GR	2.29	652159	14129440118
1224618	1155	1	GR	2.29	652159	14129440118
1228627	1128	1	GR	2.29	652159	14129440118
1244889	1116	1	GR	2.29	652159	14129440118
1305961	1126	1	GR	2.29	652159	14129440118
1306613	1120	1	GR	2.29	652159	14129440118
1306654	1124	1	GR	2.29	652159	14129440118
1307215	1161	1	GR	2.29	652159	14129440118
1313346	1129	2	GR	4.58	652159	14129440118
1316919	1145	1	GR	2.29	652159	14129440118
1316919	1161	1	GR	2.29	652159	14129440118
1316927	1115	1	GR	2.29	652159	14129440118
1317651	1117	1	GR	2.29	652159	14129440118
1320598	1158	1	GR	2.29	652159	14129440118
1320929	1133	1	GR	2.29	652159	14129440118
1400085	1156	1	GR	2.29	652159	14129440118
1401323	1141	1	GR	2.29	652159	14129440118
1401323	1158	1	GR	2.29	652159	14129440118
1403071	1120	1	GR	2.29	652159	14129440118
1404921	1140	1	GR	2.29	652159	14129440118
1408906	1129	1	GR	2.29	652159	14129440118
1803494	1123	1	GR	2.29	652159	14129440118
1806745	1126	1	GR	2.29	652159	14129440118
1806943	1140	1	GR	2.29	652159	14129440118
1132811	1141	1	GR	2.25	248128	14129440118
1138727	1119	1	GR	2.25	248128	14129440118
1143503	1150	1	GR	2.25	248128	14129440118
1144766	1136	1	GR	2.25	248128	14129440118
1148049	1148	1	GR	2.25	248128	14129440118
1188326	1141	1	GR	2.25	248128	14129440118
1198895	1144	1	GR	2.25	248128	14129440118
1201715	1144	1	GR	2.25	248128	14129440118
1207787	1149	1	GR	2.25	248128	14129440118
1218859	1120	1	GR	2.25	248128	14129440118
1222729	1120	1	GR	2.25	248128	14129440118
1249011	1149	1	GR	2.25	248128	14129440118
1300798	1134	1	GR	2.25	248128	14129440118
1304816	1141	1	GR	2.25	248128	14129440118
1320929	1153	1	GR	2.25	248128	14129440118
1403600	1157	1	GR	2.25	248128	14129440118
1405456	1156	1	GR	2.25	248128	14129440118
1407460	1146	1	GR	2.25	248128	14129440118
1407460	1162	1	GR	2.25	248128	14129440118
1407866	1152	1	GR	2.25	248128	14129440118
1100206	1124	1	GR	2.25	213592	14129440118
1107557	1161	1	GR	2.39	266596	14129440118
3136630	1146	1	GR	1.99	264075	14129440118
3136630	1149	1	GR	1.99	264075	14129440118
3136630	1159	1	GR	1.99	264075	14129440118
3122267	1130	1	GR	1.98	233779	14129440118
3132290	1129	1	GR	1.98	233779	14129440118
3347302	1132	1	GR	1.98	233779	14129440118
3373001	1131	1	GR	1.98	233779	14129440118
3804138	1128	1	GR	1.98	233779	14129440118
3104745	1123	1	GR	1.88	653776	14129440118
3115766	1144	1	GR	1.98	653776	14129440118
3117317	1143	1	GR	1.98	653776	14129440118
3122002	1154	1	GR	1.98	653776	14129440118
3128199	1160	1	GR	1.98	653776	14129440118
3131383	1123	1	GR	1.88	653776	14129440118
3138396	1142	1	GR	1.98	653776	14129440118
3139113	1161	1	GR	1.98	653776	14129440118
3305599	1129	1	GR	1.98	653776	14129440118
3305599	1158	1	GR	1.98	653776	14129440118
3307926	1117	1	GR	1.88	653776	14129440118
3339481	1152	1	GR	1.98	653776	14129440118
3342022	1154	1	GR	1.98	653776	14129440118
3397968	1151	1	GR	1.98	653776	14129440118
3818955	1151	1	GR	1.98	653776	14129440118
3824417	1121	1	GR	1.88	653776	14129440118
3830869	1127	1	GR	1.98	653776	14129440118
3830869	1136	1	GR	1.98	653776	14129440118
1115972	1123	4	GR	14.36	248128	14129440119
1115972	1125	1	GR	3.59	248128	14129440119
1115972	1129	3	GR	10.77	248128	14129440119
1115972	1130	2	GR	7.18	248128	14129440119
1115972	1132	2	GR	7.18	248128	14129440119
1115972	1143	2	GR	7.18	248128	14129440119
1115972	1149	2	GR	7.18	248128	14129440119
1115972	1150	2	GR	7.18	248128	14129440119
1115972	1152	2	GR	7.18	248128	14129440119
1115972	1154	4	GR	14.36	248128	14129440119
1115972	1157	4	GR	14.36	248128	14129440119
1115972	1161	2	GR	7.18	248128	14129440119
1120550	1148	1	GR	3.59	248128	14129440119
1120550	1148	1	GR	3.59	248128	14129440119
1134163	1131	1	GR	3.59	248128	14129440119
1134544	1148	1	GR	3.59	248128	14129440119
1138727	1131	1	GR	3.59	248128	14129440119
1138792	1120	1	GR	3.59	248128	14129440119
1142059	1149	1	GR	3.59	248128	14129440119
1144766	1119	1	GR	3.59	248128	14129440119
1144766	1120	1	GR	3.59	248128	14129440119
1144766	1136	2	GR	7.18	248128	14129440119
1144766	1140	3	GR	10.77	248128	14129440119
1146837	1130	1	GR	3.59	248128	14129440119
1148478	1130	1	GR	3.59	248128	14129440119
1191403	1131	1	GR	3.59	248128	14129440119
1201319	1165	2	GR	7.18	248128	14129440119
1202531	1144	1	GR	3.59	248128	14129440119
1204941	1147	1	GR	3.59	248128	14129440119
1204941	1147	1	GR	3.59	248128	14129440119
1216432	1130	1	GR	3.59	248128	14129440119
1232025	1145	1	GR	3.59	248128	14129440119
1247684	1156	1	GR	3.59	248128	14129440119
1249011	1130	1	GR	3.59	248128	14129440119
1303644	1156	1	GR	3.59	248128	14129440119
1307488	1130	1	GR	3.59	248128	14129440119
1307488	1130	1	GR	3.59	248128	14129440119
1314310	1126	1	GR	3.59	248128	14129440119
1314401	1154	1	GR	3.59	248128	14129440119
1403329	1130	2	GR	7.18	248128	14129440119
1403600	1148	3	GR	10.77	248128	14129440119
1403600	1151	2	GR	7.18	248128	14129440119
1403600	1153	1	GR	3.59	248128	14129440119
1403600	1154	2	GR	7.18	248128	14129440119
1405753	1156	1	GR	3.59	248128	14129440119
1802132	1154	1	GR	3.59	248128	14129440119
3130062	1114	2	GR	6.56	233779	14129440119
3131706	1164	1	GR	3.28	233779	14129440119
3313874	1147	1	GR	2.83	233779	14129440119
3359141	1119	1	GR	3.28	233779	14129440119
3359141	1138	1	GR	3.28	233779	14129440119
3359141	1144	1	GR	3.28	233779	14129440119
3359141	1151	1	GR	3.28	233779	14129440119
3359141	1152	1	GR	3.28	233779	14129440119
3359141	1156	1	GR	2.83	233779	14129440119
3806273	1148	1	GR	2.28	233779	14129440119
3817890	1143	1	GR	3.28	233779	14129440119
3820795	1124	1	GR	3.28	233779	14129440119
3820795	1130	1	GR	3.28	233779	14129440119
3837633	1137	1	GR	3.28	233779	14129440119
3130211	1121	1	GR	3.15	653776	14129440119
3139113	1156	1	GR	2.83	653776	14129440119
3309526	1114	1	GR	3.28	653776	14129440119
3339044	1149	1	GR	3.28	653776	14129440119
3354985	1117	1	GR	3.28	653776	14129440119
3818955	1151	1	GR	3.28	653776	14129440119
1110650	1120	1	GR	3.29	213290	14129440156
1127985	1131	1	GR	3.29	213290	14129440156
1194134	1127	1	GR	3.29	213290	14129440156
1195024	1121	1	GR	3.29	213290	14129440156
1220699	1116	1	GR	3.29	213290	14129440156
1229641	1114	1	GR	3.29	213290	14129440156
1402412	1115	1	GR	3.29	213290	14129440156
1219329	1129	1	GR	2.69	234140	14129440156
1306068	1120	1	GR	2.69	234140	14129440156
1308338	1155	1	GR	3.19	234140	14129440156
1139725	1120	1	GR	2.69	652159	14129440156
1148163	1136	1	GR	2.69	652159	14129440156
1805986	1139	1	GR	2.69	652159	14129440156
1109470	1151	1	GR	2.49	248128	14129440156
1120550	1156	1	GR	2.49	248128	14129440156
1129452	1135	1	GR	2.49	248128	14129440156
1148577	1152	2	GR	4.98	248128	14129440156
1191593	1157	1	GR	2.49	248128	14129440156
3105387	1127	1	GR	2.57	228037	14129440156
3376004	1124	1	GR	2.57	228037	14129440156
3313494	1145	1	GR	2.49	200564	14129440156
3106724	1131	1	GR	2.29	233779	14129440156
3310987	1117	1	GR	2.29	233779	14129440156
3342162	1159	1	GR	2.29	233779	14129440156
3342162	1165	1	GR	2.29	233779	14129440156
